marca,modelo,precio,kilometraje,year,combustible,ciudad,cat_combustible,antiguedad_auto,uso_anual_estimado,es_ecologico,categoria_precio,rango_kilometraje,tipo_marca,segmento_depreciacion
hyundai,Creta,16590000.0,47780.0,2025,bencina,santiago,0,1,47780.0,0,medio,medio,general,baja depreciacion
hyundai,Creta,15990000.0,46277.0,2025,bencina,santiago,0,1,46277.0,0,medio,medio,general,baja depreciacion
nissan,Kicks,14590000.0,26811.0,2025,bencina,santiago,0,1,26811.0,0,medio,bajo,general,baja depreciacion
peugeot,Rifter,18390000.0,23415.0,2025,bencina,santiago,0,1,23415.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,8790000.0,45502.0,2025,bencina,santiago,0,1,45502.0,0,bajo,medio,general,baja depreciacion
mg,Zs,8390000.0,32534.0,2025,bencina,santiago,0,1,32534.0,0,bajo,medio,general,baja depreciacion
mg,Zs,8390000.0,34976.0,2025,bencina,santiago,0,1,34976.0,0,bajo,medio,general,baja depreciacion
toyota,Corolla Cross,23790000.0,31568.0,2025,hibrido,santiago,2,1,31568.0,1,alto,medio,general,baja depreciacion
toyota,Corolla Cross,23490000.0,41598.0,2025,hibrido,santiago,2,1,41598.0,1,alto,medio,general,baja depreciacion
hyundai,Grand I10,9990000.0,6241.0,2025,bencina,santiago,0,1,6241.0,0,bajo,bajo,general,baja depreciacion
toyota,Yaris Cross,17290000.0,11057.0,2025,bencina,santiago,0,1,11057.0,0,medio,bajo,general,baja depreciacion
citroen,C4,18790000.0,28570.0,2025,bencina,santiago,0,1,28570.0,0,medio,bajo,general,baja depreciacion
honda,Wr-v,16490000.0,26262.0,2025,bencina,santiago,0,1,26262.0,0,medio,bajo,general,baja depreciacion
omoda,C5,13990000.0,21847.0,2025,bencina,santiago,0,1,21847.0,0,medio,bajo,general,baja depreciacion
mg,5,10490000.0,8965.0,2025,bencina,santiago,0,1,8965.0,0,medio,bajo,general,baja depreciacion
haval,Dargo,17890000.0,11159.0,2025,bencina,santiago,0,1,11159.0,0,medio,bajo,general,baja depreciacion
hyundai,Accent,13390000.0,43533.0,2025,bencina,santiago,0,1,43533.0,0,medio,medio,general,baja depreciacion
lexus,Nx350h,48900000.0,14469.0,2025,hibrido,santiago,2,1,14469.0,1,premium,bajo,premium,baja depreciacion
suzuki,Grand Vitara,20190000.0,21813.0,2025,bencina,santiago,0,1,21813.0,0,alto,bajo,general,baja depreciacion
mg,One,12190000.0,8512.0,2025,bencina,santiago,0,1,8512.0,0,medio,bajo,general,baja depreciacion
mazda,Cx-5,31190000.0,30400.0,2025,bencina,santiago,0,1,30400.0,0,alto,medio,general,baja depreciacion
toyota,Rav4,22990000.0,9010.0,2025,bencina,santiago,0,1,9010.0,0,alto,bajo,general,baja depreciacion
ford,Explorer,38990000.0,21000.0,2025,bencina,santiago,0,1,21000.0,0,premium,bajo,general,baja depreciacion
jaecoo,7,15990000.0,7940.0,2024,bencina,santiago,0,2,3970.0,0,medio,bajo,general,baja depreciacion
opel,Corsa,10990000.0,25464.0,2025,bencina,santiago,0,1,25464.0,0,medio,bajo,general,baja depreciacion
mg,One,11990000.0,11808.0,2025,bencina,santiago,0,1,11808.0,0,medio,bajo,general,baja depreciacion
toyota,Corolla Cross,27990000.0,33280.0,2025,hibrido,santiago,2,1,33280.0,1,alto,medio,general,baja depreciacion
peugeot,3008,25490000.0,5655.0,2025,hibrido,santiago,2,1,5655.0,1,alto,bajo,general,baja depreciacion
peugeot,3008,25490000.0,1602.0,2025,hibrido,santiago,2,1,1602.0,1,alto,bajo,general,baja depreciacion
mg,5,9190000.0,19553.0,2025,bencina,santiago,0,1,19553.0,0,bajo,bajo,general,baja depreciacion
mazda,Cx-30,21490000.0,20001.0,2025,bencina,santiago,0,1,20001.0,0,alto,bajo,general,baja depreciacion
peugeot,308,22490000.0,6309.0,2025,bencina,santiago,0,1,6309.0,0,alto,bajo,general,baja depreciacion
changan,Ms201,7390000.0,2053.0,2025,bencina,santiago,0,1,2053.0,0,bajo,bajo,general,baja depreciacion
chery,Tiggo 2 Pro,8990000.0,15618.0,2025,bencina,santiago,0,1,15618.0,0,bajo,bajo,general,baja depreciacion
omoda,C5,10590000.0,23664.0,2025,bencina,santiago,0,1,23664.0,0,medio,bajo,general,baja depreciacion
chery,Tiggo 7 Pro Max,13190000.0,17892.0,2025,bencina,santiago,0,1,17892.0,0,medio,bajo,general,baja depreciacion
chery,Tiggo 7 Pro Max,12790000.0,24934.0,2025,bencina,santiago,0,1,24934.0,0,medio,bajo,general,baja depreciacion
ford,Bronco,52990000.0,4135.0,2025,bencina,santiago,0,1,4135.0,0,premium,bajo,general,baja depreciacion
peugeot,3008,22990000.0,8650.0,2025,hibrido,santiago,2,1,8650.0,1,alto,bajo,general,baja depreciacion
hyundai,I20,12990000.0,15821.0,2025,bencina,santiago,0,1,15821.0,0,medio,bajo,general,baja depreciacion
chery,Tiggo 7 Pro,13190000.0,19856.0,2025,bencina,santiago,0,1,19856.0,0,medio,bajo,general,baja depreciacion
chery,Tiggo 7 Pro Max,13190000.0,17885.0,2025,bencina,santiago,0,1,17885.0,0,medio,bajo,general,baja depreciacion
jaecoo,7,15090000.0,17053.0,2025,bencina,santiago,0,1,17053.0,0,medio,bajo,general,baja depreciacion
jaecoo,7,15090000.0,17788.0,2025,bencina,santiago,0,1,17788.0,0,medio,bajo,general,baja depreciacion
jaecoo,7,15290000.0,13985.0,2025,bencina,santiago,0,1,13985.0,0,medio,bajo,general,baja depreciacion
jaecoo,7,15090000.0,17512.0,2025,bencina,santiago,0,1,17512.0,0,medio,bajo,general,baja depreciacion
omoda,C5,11290000.0,9013.0,2025,bencina,santiago,0,1,9013.0,0,medio,bajo,general,baja depreciacion
great,Wall Wingle 7,13490000.0,9425.0,2025,bencina,santiago,0,1,9425.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,11290000.0,10034.0,2025,bencina,santiago,0,1,10034.0,0,medio,bajo,general,baja depreciacion
omoda,C5,12190000.0,18913.0,2025,bencina,santiago,0,1,18913.0,0,medio,bajo,general,baja depreciacion
omoda,C5,11890000.0,24016.0,2025,bencina,santiago,0,1,24016.0,0,medio,bajo,general,baja depreciacion
omoda,C5,12590000.0,8796.0,2025,bencina,santiago,0,1,8796.0,0,medio,bajo,general,baja depreciacion
omoda,C5,11890000.0,20086.0,2025,bencina,santiago,0,1,20086.0,0,medio,bajo,general,baja depreciacion
omoda,C5,11890000.0,23517.0,2025,bencina,santiago,0,1,23517.0,0,medio,bajo,general,baja depreciacion
omoda,C5,11890000.0,23496.0,2025,bencina,santiago,0,1,23496.0,0,medio,bajo,general,baja depreciacion
citroen,C3,8390000.0,7036.0,2026,bencina,santiago,0,0,7036.0,0,bajo,bajo,general,baja depreciacion
toyota,Rav4,23990000.0,19277.0,2025,bencina,santiago,0,1,19277.0,0,alto,bajo,general,baja depreciacion
toyota,Rav4,23790000.0,23659.0,2025,bencina,santiago,0,1,23659.0,0,alto,bajo,general,baja depreciacion
hyundai,Grand I10,10490000.0,28954.0,2025,bencina,santiago,0,1,28954.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,11490000.0,8521.0,2025,bencina,santiago,0,1,8521.0,0,medio,bajo,general,baja depreciacion
hyundai,Tucson,20790000.0,30809.0,2025,bencina,santiago,0,1,30809.0,0,alto,medio,general,baja depreciacion
hyundai,Grand I10,10990000.0,16072.0,2025,bencina,santiago,0,1,16072.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,10990000.0,16030.0,2025,bencina,santiago,0,1,16030.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,10390000.0,9954.0,2025,bencina,santiago,0,1,9954.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,10390000.0,9088.0,2025,bencina,santiago,0,1,9088.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,10190000.0,12398.0,2025,bencina,santiago,0,1,12398.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,10190000.0,11544.0,2025,bencina,santiago,0,1,11544.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,11490000.0,2056.0,2025,bencina,santiago,0,1,2056.0,0,medio,bajo,general,baja depreciacion
subaru,Outback,33990000.0,14000.0,2025,bencina,santiago,0,1,14000.0,0,alto,bajo,general,baja depreciacion
hyundai,Grand I10,10990000.0,15387.0,2025,bencina,santiago,0,1,15387.0,0,medio,bajo,general,baja depreciacion
hyundai,I20,13190000.0,13244.0,2025,bencina,santiago,0,1,13244.0,0,medio,bajo,general,baja depreciacion
hyundai,Grand I10,10990000.0,15967.0,2025,bencina,santiago,0,1,15967.0,0,medio,bajo,general,baja depreciacion
haval,H7,19490000.0,13000.0,2025,bencina,santiago,0,1,13000.0,0,medio,bajo,general,baja depreciacion
chery,Tiggo 7 Pro Max,13190000.0,15570.0,2025,bencina,santiago,0,1,15570.0,0,medio,bajo,general,baja depreciacion
omoda,C5,14690000.0,9000.0,2025,bencina,santiago,0,1,9000.0,0,medio,bajo,general,baja depreciacion
nissan,X-trail,24290000.0,4000.0,2025,bencina,santiago,0,1,4000.0,0,alto,bajo,general,baja depreciacion
jaecoo,5,11290000.0,21075.0,2026,bencina,santiago,0,0,21075.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11490000.0,18121.0,2026,bencina,santiago,0,0,18121.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11290000.0,24656.0,2026,bencina,santiago,0,0,24656.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11490000.0,15781.0,2026,bencina,santiago,0,0,15781.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11290000.0,24245.0,2026,bencina,santiago,0,0,24245.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11290000.0,21572.0,2026,bencina,santiago,0,0,21572.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11290000.0,24064.0,2026,bencina,santiago,0,0,24064.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11290000.0,24347.0,2026,bencina,santiago,0,0,24347.0,0,medio,bajo,general,baja depreciacion
mg,Gt,12290000.0,16900.0,2026,bencina,santiago,0,0,16900.0,0,medio,bajo,general,baja depreciacion
citroen,Berlingo,17290000.0,3257.0,2026,diesel,santiago,1,0,3257.0,0,medio,bajo,general,baja depreciacion
peugeot,208,11990000.0,8137.0,2026,bencina,santiago,0,0,8137.0,0,medio,bajo,general,baja depreciacion
peugeot,Partner,18590000.0,7385.0,2026,diesel,santiago,1,0,7385.0,0,medio,bajo,general,baja depreciacion
dfsk,500,11390000.0,2270.0,2026,bencina,santiago,0,0,2270.0,0,medio,bajo,general,baja depreciacion
toyota,Rav4,24490000.0,11290.0,2026,bencina,santiago,0,0,11290.0,0,alto,bajo,general,baja depreciacion
toyota,Rav4,24990000.0,4421.0,2026,bencina,santiago,0,0,4421.0,0,alto,bajo,general,baja depreciacion
chery,Himla,21190000.0,1869.0,2026,diesel,santiago,1,0,1869.0,0,alto,bajo,general,baja depreciacion
opel,Crossland,18990000.0,4078.0,2026,hibrido,santiago,2,0,4078.0,1,medio,bajo,general,baja depreciacion
hyundai,I20,13590000.0,14834.0,2026,bencina,santiago,0,0,14834.0,0,medio,bajo,general,baja depreciacion
toyota,Rav4,24690000.0,14975.0,2026,bencina,santiago,0,0,14975.0,0,alto,bajo,general,baja depreciacion
toyota,Corolla Cross,25490000.0,15105.0,2026,hibrido,santiago,2,0,15105.0,1,alto,bajo,general,baja depreciacion
toyota,Yaris Cross,20290000.0,15423.0,2026,hibrido,santiago,2,0,15423.0,1,alto,bajo,general,baja depreciacion
bmw,220 I,41900000.0,6000.0,2026,bencina,santiago,0,0,6000.0,0,premium,bajo,premium,baja depreciacion
toyota,4runner,47190000.0,7566.0,2026,bencina,santiago,0,0,7566.0,0,premium,bajo,general,baja depreciacion
toyota,4runner,47190000.0,6995.0,2026,bencina,santiago,0,0,6995.0,0,premium,bajo,general,baja depreciacion
toyota,4runner,46990000.0,11051.0,2026,bencina,santiago,0,0,11051.0,0,premium,bajo,general,baja depreciacion
mg,Zs,10290000.0,15240.0,2026,bencina,santiago,0,0,15240.0,0,medio,bajo,general,baja depreciacion
mg,Zs,10290000.0,12201.0,2026,bencina,santiago,0,0,12201.0,0,medio,bajo,general,baja depreciacion
mg,Zs,10290000.0,11545.0,2026,bencina,santiago,0,0,11545.0,0,medio,bajo,general,baja depreciacion
mg,Zs,10490000.0,7674.0,2026,bencina,santiago,0,0,7674.0,0,medio,bajo,general,baja depreciacion
mg,Zs,10490000.0,9839.0,2026,bencina,santiago,0,0,9839.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11690000.0,10776.0,2026,bencina,santiago,0,0,10776.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11990000.0,8714.0,2026,bencina,santiago,0,0,8714.0,0,medio,bajo,general,baja depreciacion
mg,Zs,10290000.0,14013.0,2026,bencina,santiago,0,0,14013.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11990000.0,9563.0,2026,bencina,santiago,0,0,9563.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11690000.0,13438.0,2026,bencina,santiago,0,0,13438.0,0,medio,bajo,general,baja depreciacion
jaecoo,5,11490000.0,15616.0,2026,bencina,santiago,0,0,15616.0,0,medio,bajo,general,baja depreciacion
peugeot,3008,17990000.0,6609.0,2026,bencina,santiago,0,0,6609.0,0,medio,bajo,general,baja depreciacion
mg,Zs,10190000.0,3866.0,2026,bencina,santiago,0,0,3866.0,0,medio,bajo,general,baja depreciacion
toyota,Rav4,24990000.0,1541.0,2026,bencina,santiago,0,0,1541.0,0,alto,bajo,general,baja depreciacion
mitsubishi,L200,20990000.0,158937.0,2021,diesel,santiago,1,5,31787.4,0,alto,alto,general,alta depreciacion
land-rover,Range Rover,24990000.0,96213.0,2016,bencina,santiago,0,10,9621.3,0,alto,medio,general,alta depreciacion
ford,Ranger,11990000.0,115400.0,2016,bencina,santiago,0,10,11540.0,0,medio,alto,general,alta depreciacion
suzuki,Vitara,8990000.0,118000.0,2016,bencina,santiago,0,10,11800.0,0,bajo,alto,general,alta depreciacion
ford,Explorer,16490000.0,125400.0,2017,bencina,santiago,0,9,13933.333333333334,0,medio,alto,general,alta depreciacion
honda,Cr-v,10490000.0,124000.0,2017,bencina,santiago,0,9,13777.777777777777,0,medio,alto,general,alta depreciacion
bmw,318 I,10990000.0,120000.0,2017,bencina,santiago,0,9,13333.333333333334,0,medio,alto,premium,alta depreciacion
jaguar,F-pace,23990000.0,28637.0,2017,bencina,santiago,0,9,3181.8888888888887,0,alto,bajo,general,alta depreciacion
nissan,Pathfinder,8990000.0,102000.0,2016,bencina,santiago,0,10,10200.0,0,bajo,alto,general,alta depreciacion
porsche,Macan,24990000.0,86184.0,2017,bencina,santiago,0,9,9576.0,0,alto,medio,premium,alta depreciacion
ford,Edge,10990000.0,123380.0,2017,bencina,santiago,0,9,13708.888888888889,0,medio,alto,general,alta depreciacion
chery,Tiggo,7490000.0,32891.0,2017,bencina,santiago,0,9,3654.5555555555557,0,bajo,medio,general,alta depreciacion
ford,Explorer,15990000.0,103857.0,2017,bencina,santiago,0,9,11539.666666666666,0,medio,alto,general,alta depreciacion
renault,Clio,7490000.0,120000.0,2017,bencina,santiago,0,9,13333.333333333334,0,bajo,alto,general,alta depreciacion
honda,Pilot,13990000.0,154500.0,2017,bencina,santiago,0,9,17166.666666666668,0,medio,alto,general,alta depreciacion
jeep,Renegade,8990000.0,126265.0,2017,bencina,santiago,0,9,14029.444444444445,0,bajo,alto,general,alta depreciacion
ford,F-150,17990000.0,139985.0,2017,bencina,santiago,0,9,15553.888888888889,0,medio,alto,general,alta depreciacion
haval,H6,7490000.0,98330.0,2017,bencina,santiago,0,9,10925.555555555555,0,bajo,medio,general,alta depreciacion
ford,Ecosport,6990000.0,116235.0,2018,bencina,santiago,0,8,14529.375,0,bajo,alto,general,depreciacion media
ford,Ranger,12490000.0,147802.0,2018,diesel,santiago,1,8,18475.25,0,medio,alto,general,alta depreciacion
ford,Edge,12890000.0,112000.0,2018,bencina,santiago,0,8,14000.0,0,medio,alto,general,depreciacion media
volkswagen,Amarok,12990000.0,131750.0,2018,diesel,santiago,1,8,16468.75,0,medio,alto,general,alta depreciacion
ford,F-150,25990000.0,61490.0,2018,bencina,santiago,0,8,7686.25,0,alto,medio,general,depreciacion media
haval,H7,8490000.0,90470.0,2018,bencina,santiago,0,8,11308.75,0,bajo,medio,general,depreciacion media
chevrolet,Silverado,20990000.0,124020.0,2018,bencina,santiago,0,8,15502.5,0,alto,alto,general,alta depreciacion
nissan,Navara,10990000.0,132921.0,2019,bencina,santiago,0,7,18988.714285714286,0,medio,alto,general,alta depreciacion
peugeot,3008,11290000.0,95314.0,2018,diesel,santiago,1,8,11914.25,0,medio,medio,general,depreciacion media
ford,Edge,13490000.0,55613.0,2018,bencina,santiago,0,8,6951.625,0,medio,medio,general,depreciacion media
chevrolet,Colorado,18990000.0,98083.0,2019,diesel,santiago,1,7,14011.857142857143,0,medio,medio,general,depreciacion media
changan,Cx70,6990000.0,87600.0,2019,bencina,santiago,0,7,12514.285714285714,0,bajo,medio,general,depreciacion media
honda,Cr-v,17990000.0,87892.0,2019,bencina,santiago,0,7,12556.0,0,medio,medio,general,depreciacion media
volkswagen,Tiguan,12790000.0,118860.0,2019,bencina,santiago,0,7,16980.0,0,medio,alto,general,depreciacion media
toyota,Fortuner,22490000.0,92414.0,2019,bencina,santiago,0,7,13202.0,0,alto,medio,general,depreciacion media
volkswagen,Amarok,19490000.0,89513.0,2019,diesel,santiago,1,7,12787.57142857143,0,medio,medio,general,depreciacion media
renault,Symbol,5490000.0,139000.0,2019,bencina,santiago,0,7,19857.14285714286,0,bajo,alto,general,alta depreciacion
toyota,Yaris,8990000.0,88954.0,2019,bencina,santiago,0,7,12707.714285714286,0,bajo,medio,general,depreciacion media
suzuki,Swift,7990000.0,71500.0,2019,bencina,santiago,0,7,10214.285714285714,0,bajo,medio,general,depreciacion media
citroen,C3,8590000.0,128976.0,2019,diesel,santiago,1,7,18425.14285714286,0,bajo,alto,general,alta depreciacion
volkswagen,Virtus,9590000.0,77547.0,2019,bencina,santiago,0,7,11078.142857142857,0,bajo,medio,general,depreciacion media
audi,Q5,19990000.0,87600.0,2019,bencina,santiago,0,7,12514.285714285714,0,medio,medio,premium,depreciacion media
peugeot,2008,7990000.0,110981.0,2019,diesel,santiago,1,7,15854.42857142857,0,bajo,alto,general,depreciacion media
ford,Escape,16490000.0,97829.0,2019,diesel,santiago,1,7,13975.57142857143,0,medio,medio,general,depreciacion media
ford,Explorer,15590000.0,146922.0,2019,bencina,santiago,0,7,20988.85714285714,0,medio,alto,general,alta depreciacion
ford,Ecosport,7490000.0,80895.0,2019,bencina,santiago,0,7,11556.42857142857,0,bajo,medio,general,depreciacion media
ford,Ranger,22490000.0,89432.0,2019,diesel,santiago,1,7,12776.0,0,alto,medio,general,depreciacion media
mitsubishi,Outlander,11990000.0,112494.0,2019,bencina,santiago,0,7,16070.57142857143,0,medio,alto,general,depreciacion media
mazda,Cx-5,17490000.0,99573.0,2019,bencina,santiago,0,7,14224.714285714286,0,medio,medio,general,depreciacion media
ford,Edge,12490000.0,135755.0,2019,bencina,santiago,0,7,19393.571428571428,0,medio,alto,general,alta depreciacion
volkswagen,Virtus,9990000.0,67000.0,2019,bencina,santiago,0,7,9571.42857142857,0,bajo,medio,general,depreciacion media
kia,Rio 4,7990000.0,116407.0,2019,bencina,santiago,0,7,16629.571428571428,0,bajo,alto,general,depreciacion media
chevrolet,Captiva,9990000.0,120163.0,2019,bencina,santiago,0,7,17166.14285714286,0,bajo,alto,general,alta depreciacion
nissan,Versa,7990000.0,105729.0,2019,bencina,santiago,0,7,15104.142857142857,0,bajo,alto,general,depreciacion media
nissan,X-trail,10990000.0,120292.0,2019,bencina,santiago,0,7,17184.571428571428,0,medio,alto,general,alta depreciacion
haval,H2,7690000.0,77000.0,2019,bencina,santiago,0,7,11000.0,0,bajo,medio,general,depreciacion media
peugeot,5008,13990000.0,103614.0,2019,bencina,santiago,0,7,14802.0,0,medio,alto,general,depreciacion media
land-rover,Discovery Sport,16490000.0,92266.0,2020,bencina,santiago,0,6,15377.666666666666,0,medio,medio,general,depreciacion media
ford,Explorer,17490000.0,94002.0,2020,bencina,santiago,0,6,15667.0,0,medio,medio,general,depreciacion media
mg,3,6990000.0,30414.0,2020,bencina,santiago,0,6,5069.0,0,bajo,medio,general,depreciacion media
audi,Q2,17990000.0,63000.0,2020,bencina,santiago,0,6,10500.0,0,medio,medio,premium,depreciacion media
peugeot,2008,9990000.0,87000.0,2020,bencina,santiago,0,6,14500.0,0,bajo,medio,general,depreciacion media
ford,Explorer,18490000.0,68652.0,2020,bencina,santiago,0,6,11442.0,0,medio,medio,general,depreciacion media
maxus,T60,10990000.0,20000.0,2020,diesel,santiago,1,6,3333.3333333333335,0,medio,bajo,general,depreciacion media
ford,Territory,11990000.0,30028.0,2021,bencina,santiago,0,5,6005.6,0,medio,medio,general,depreciacion media
volkswagen,Tiguan,13990000.0,131051.0,2021,bencina,santiago,0,5,26210.2,0,medio,alto,general,alta depreciacion
ssangyong,Rexton,13990000.0,155604.0,2020,diesel,santiago,1,6,25934.0,0,medio,alto,general,alta depreciacion
ford,Escape,13490000.0,115980.0,2020,diesel,santiago,1,6,19330.0,0,medio,alto,general,depreciacion media
nissan,Kicks,10990000.0,59589.0,2020,bencina,santiago,0,6,9931.5,0,medio,medio,general,depreciacion media
peugeot,508,15490000.0,118927.0,2020,diesel,santiago,1,6,19821.166666666668,0,medio,alto,general,depreciacion media
chevrolet,Traverse,17990000.0,118750.0,2019,bencina,santiago,0,7,16964.285714285714,0,medio,alto,general,depreciacion media
ford,Raptor,44990000.0,109200.0,2020,bencina,santiago,0,6,18200.0,0,premium,alto,general,depreciacion media
nissan,X-trail,13990000.0,91855.0,2020,bencina,santiago,0,6,15309.166666666666,0,medio,medio,general,depreciacion media
mg,Rx5,8990000.0,88265.0,2020,bencina,santiago,0,6,14710.833333333334,0,bajo,medio,general,depreciacion media
ford,Territory,11990000.0,72200.0,2021,bencina,santiago,0,5,14440.0,0,medio,medio,general,depreciacion media
chevrolet,Blazer,20990000.0,124000.0,2021,bencina,santiago,0,5,24800.0,0,alto,alto,general,alta depreciacion
nissan,Qashqai,12690000.0,97000.0,2021,bencina,santiago,0,5,19400.0,0,medio,medio,general,depreciacion media
ford,F-150,27990000.0,136000.0,2021,bencina,santiago,0,5,27200.0,0,alto,alto,general,alta depreciacion
nissan,X-trail,12490000.0,55000.0,2020,bencina,santiago,0,6,9166.666666666666,0,medio,medio,general,depreciacion media
ford,F-150,25990000.0,149820.0,2021,bencina,santiago,0,5,29964.0,0,alto,alto,general,alta depreciacion
chevrolet,Spark Gt,7490000.0,54000.0,2021,bencina,santiago,0,5,10800.0,0,bajo,medio,general,depreciacion media
audi,A3,18990000.0,42392.0,2021,bencina,santiago,0,5,8478.4,0,medio,medio,premium,depreciacion media
kia,Sportage,14990000.0,90389.0,2021,bencina,santiago,0,5,18077.8,0,medio,medio,general,depreciacion media
chery,Tiggo 8,10990000.0,102434.0,2021,bencina,santiago,0,5,20486.8,0,medio,alto,general,depreciacion media
opel,Grandland X,8990000.0,107000.0,2021,bencina,santiago,0,5,21400.0,0,bajo,alto,general,depreciacion media
nissan,Versa,7590000.0,114066.0,2021,bencina,santiago,0,5,22813.2,0,bajo,alto,general,depreciacion media
chevrolet,Spark Sedan,6490000.0,99000.0,2021,bencina,santiago,0,5,19800.0,0,bajo,medio,general,depreciacion media
ford,F-150,27990000.0,130035.0,2021,bencina,santiago,0,5,26007.0,0,alto,alto,general,alta depreciacion
ford,Escape,16990000.0,96000.0,2021,bencina,santiago,0,5,19200.0,0,medio,medio,general,depreciacion media
peugeot,2008,11990000.0,55177.0,2021,bencina,santiago,0,5,11035.4,0,medio,medio,general,depreciacion media
nissan,Kicks,12990000.0,69608.0,2021,bencina,santiago,0,5,13921.6,0,medio,medio,general,depreciacion media
peugeot,5008,15990000.0,115889.0,2021,diesel,santiago,1,5,23177.8,0,medio,alto,general,depreciacion media
chevrolet,Groove,8990000.0,90500.0,2021,bencina,santiago,0,5,18100.0,0,bajo,medio,general,depreciacion media
mg,Zs,7990000.0,76000.0,2021,bencina,santiago,0,5,15200.0,0,bajo,medio,general,depreciacion media
ds,Ds3,10990000.0,120000.0,2021,bencina,santiago,0,5,24000.0,0,medio,alto,general,alta depreciacion
chevrolet,Tracker,11990000.0,64027.0,2021,bencina,santiago,0,5,12805.4,0,medio,medio,general,depreciacion media
mg,Zs,8390000.0,69700.0,2021,bencina,santiago,0,5,13940.0,0,bajo,medio,general,depreciacion media
nissan,Versa,9990000.0,106000.0,2021,bencina,santiago,0,5,21200.0,0,bajo,alto,general,depreciacion media
volkswagen,Amarok,23990000.0,98631.0,2021,diesel,santiago,1,5,19726.2,0,alto,medio,general,depreciacion media
nissan,X-trail,12490000.0,92564.0,2021,bencina,santiago,0,5,18512.8,0,medio,medio,general,depreciacion media
chevrolet,Captiva,10690000.0,84000.0,2022,bencina,santiago,0,4,21000.0,0,medio,medio,general,depreciacion media
chery,Tiggo 2,6990000.0,41242.0,2021,bencina,santiago,0,5,8248.4,0,bajo,medio,general,depreciacion media
audi,A5,28990000.0,78033.0,2021,bencina,santiago,0,5,15606.6,0,alto,medio,premium,depreciacion media
hyundai,Verna,8990000.0,66280.0,2021,bencina,santiago,0,5,13256.0,0,bajo,medio,general,depreciacion media
mg,6,7990000.0,51819.0,2021,bencina,santiago,0,5,10363.8,0,bajo,medio,general,depreciacion media
chery,Tiggo 2,8990000.0,63006.0,2022,bencina,santiago,0,4,15751.5,0,bajo,medio,general,depreciacion media
ford,Ranger,20990000.0,100213.0,2022,diesel,santiago,1,4,25053.25,0,alto,alto,general,depreciacion media
mitsubishi,Montero Sport,24990000.0,108647.0,2022,diesel,santiago,1,4,27161.75,0,alto,alto,general,depreciacion media
ford,Territory,11490000.0,52195.0,2021,bencina,santiago,0,5,10439.0,0,medio,medio,general,depreciacion media
citroen,C4,14980000.0,61215.0,2022,bencina,santiago,0,4,15303.75,0,medio,medio,general,depreciacion media
mitsubishi,Outlander,14990000.0,36647.0,2022,bencina,santiago,0,4,9161.75,0,medio,medio,general,depreciacion media
ford,Territory,12990000.0,69000.0,2022,bencina,santiago,0,4,17250.0,0,medio,medio,general,depreciacion media
ford,Territory,12490000.0,89009.0,2022,bencina,santiago,0,4,22252.25,0,medio,medio,general,depreciacion media
nissan,Navara,13990000.0,78676.0,2022,diesel,santiago,1,4,19669.0,0,medio,medio,general,depreciacion media
dfsk,560,6690000.0,78966.0,2022,bencina,santiago,0,4,19741.5,0,bajo,medio,general,depreciacion media
volkswagen,Taos,16990000.0,94981.0,2022,bencina,santiago,0,4,23745.25,0,medio,medio,general,depreciacion media
gac,Gs3,7990000.0,90077.0,2022,bencina,santiago,0,4,22519.25,0,bajo,medio,general,depreciacion media
jeep,Renegade,10990000.0,83500.0,2022,bencina,santiago,0,4,20875.0,0,medio,medio,general,depreciacion media
peugeot,5008,16990000.0,105540.0,2022,diesel,santiago,1,4,26385.0,0,medio,alto,general,depreciacion media
changan,Cs15,8690000.0,51120.0,2022,bencina,santiago,0,4,12780.0,0,bajo,medio,general,depreciacion media
jetour,X70,9490000.0,85000.0,2022,bencina,santiago,0,4,21250.0,0,bajo,medio,general,depreciacion media
jac,Js3,7990000.0,62160.0,2022,bencina,santiago,0,4,15540.0,0,bajo,medio,general,depreciacion media
toyota,Rav4,21990000.0,40313.0,2023,bencina,santiago,0,3,13437.666666666666,0,alto,medio,general,baja depreciacion
