marca,modelo,year,precio,kilometraje,combustible,ciudad,url,precio_num,km_num,year_limpio
jaecoo,7,2025,15090000.0,17788.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VGRZ-30,15097.0,177880.0,2025
jaecoo,7,2025,15290000.0,13985.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VGRZ-63,15297.0,139850.0,2025
jaecoo,7,2025,15090000.0,17512.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VGRZ-76,15097.0,175120.0,2025
omoda,C5,2025,11290000.0,9013.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VGSK-41,11297.0,90130.0,2025
great,Wall Wingle 7,2025,13490000.0,9425.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHCR-71,13497.0,94250.0,2025
hyundai,Grand I10,2025,11290000.0,10034.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHDL-75,11297.0,100340.0,2025
omoda,C5,2025,12190000.0,18913.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHDR-79,12197.0,189130.0,2025
omoda,C5,2025,11890000.0,24016.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHDY-94,11897.0,240160.0,2025
omoda,C5,2025,12590000.0,8796.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHLC-77,12597.0,87960.0,2025
omoda,C5,2025,11890000.0,20086.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHLL-60,11897.0,200860.0,2025
omoda,C5,2025,11890000.0,23517.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHLL-70,11897.0,235170.0,2025
omoda,C5,2025,11890000.0,23496.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHLR-40,11897.0,234960.0,2025
citroen,C3,2026,8390000.0,7036.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHLT-60,83900000.0,70360.0,2026
toyota,Rav4,2025,23990000.0,19277.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHLX-74,23997.0,192770.0,2025
toyota,Rav4,2025,23790000.0,23659.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHPT-71,23797.0,236590.0,2025
hyundai,Grand I10,2025,10490000.0,28954.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHWH-36,10497.0,289540.0,2025
hyundai,Grand I10,2025,11490000.0,8521.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHWK-26,11497.0,85210.0,2025
hyundai,Tucson,2025,20790000.0,30809.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHWW-15,20797.0,308090.0,2025
hyundai,Grand I10,2025,10990000.0,16072.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHYP-32,10997.0,160720.0,2025
hyundai,Grand I10,2025,10990000.0,16030.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHYP-37,10997.0,160300.0,2025
hyundai,Grand I10,2025,10390000.0,9954.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHYR-72,10397.0,99540.0,2025
hyundai,Grand I10,2025,10390000.0,9088.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHYR-73,10397.0,90880.0,2025
hyundai,Grand I10,2025,10190000.0,12398.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHYR-81,10197.0,123980.0,2025
hyundai,Grand I10,2025,10190000.0,11544.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VHYR-87,10197.0,115440.0,2025
hyundai,Grand I10,2025,11490000.0,2056.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJCZ-13,11497.0,20560.0,2025
subaru,Outback,2025,33990000.0,14000.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJDS-42,33997.0,140000.0,2025
hyundai,Grand I10,2025,10990000.0,15387.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJDT-68,10997.0,153870.0,2025
hyundai,I20,2025,13190000.0,13244.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJDV-19,13197.0,132440.0,2025
hyundai,Grand I10,2025,10990000.0,15967.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJDV-22,10997.0,159670.0,2025
haval,H7,2025,19490000.0,13000.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJGD-61,19497.0,130000.0,2025
chery,Tiggo 7 Pro Max,2025,13190000.0,15570.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJGW-93,13197.0,155700.0,2025
omoda,C5,2025,14690000.0,9000.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJGZ-37,14697.0,90000.0,2025
nissan,X-trail,2025,24290000.0,4000.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJJY-24,24297.0,40000.0,2025
jaecoo,5,2026,11290000.0,21075.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJYR-28,11297.0,210750.0,2026
jaecoo,5,2026,11490000.0,18121.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJYR-38,11497.0,181210.0,2026
jaecoo,5,2026,11290000.0,24656.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJYR-58,11297.0,246560.0,2026
jaecoo,5,2026,11490000.0,15781.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJYR-78,11497.0,157810.0,2026
jaecoo,5,2026,11290000.0,24245.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJYS-17,11297.0,242450.0,2026
jaecoo,5,2026,11290000.0,21572.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJYT-26,11297.0,215720.0,2026
jaecoo,5,2026,11290000.0,24064.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJYZ-64,11297.0,240640.0,2026
jaecoo,5,2026,11290000.0,24347.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VJZG-22,11297.0,243470.0,2026
mg,Gt,2026,12290000.0,16900.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VKCJ-81,12297.0,169000.0,2026
citroen,Berlingo,2026,17290000.0,3257.0,diesel,santiago,https://www.brunofritsch.cl/autos-usados/VKLC-23,17297.0,32570.0,2026
peugeot,208,2026,11990000.0,8137.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VKXL-78,11997.0,81370.0,2026
peugeot,Partner,2026,18590000.0,7385.0,diesel,santiago,https://www.brunofritsch.cl/autos-usados/VKYC-67,18597.0,73850.0,2026
dfsk,500,2026,11390000.0,2270.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VLXC-47,11397.0,22700.0,2026
toyota,Rav4,2026,24490000.0,11290.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VLYD-84,24497.0,112900.0,2026
toyota,Rav4,2026,24990000.0,4421.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VPCG-95,24997.0,44210.0,2026
chery,Himla,2026,21190000.0,1869.0,diesel,santiago,https://www.brunofritsch.cl/autos-usados/VPDJ-30,21197.0,18690.0,2026
opel,Crossland,2026,18990000.0,4078.0,hibrido,santiago,https://www.brunofritsch.cl/autos-usados/VPKJ-64,18997.0,40780.0,2026
hyundai,I20,2026,13590000.0,14834.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VPPY-53,13597.0,148340.0,2026
toyota,Rav4,2026,24690000.0,14975.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VPXG-48,24697.0,149750.0,2026
toyota,Corolla Cross,2026,25490000.0,15105.0,hibrido,santiago,https://www.brunofritsch.cl/autos-usados/VPYF-14,25497.0,151050.0,2026
toyota,Yaris Cross,2026,20290000.0,15423.0,hibrido,santiago,https://www.brunofritsch.cl/autos-usados/VPYF-36,20297.0,154230.0,2026
bmw,220 I,2026,41900000.0,6000.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBP-56,4197.0,60000.0,2026
toyota,4runner,2026,47190000.0,7566.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBW-31,47197.0,75660.0,2026
toyota,4runner,2026,47190000.0,6995.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBW-32,47197.0,69950.0,2026
toyota,4runner,2026,46990000.0,11051.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBW-41,46997.0,110510.0,2026
mg,Zs,2026,10290000.0,15240.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBX-31,10297.0,152400.0,2026
mg,Zs,2026,10290000.0,12201.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBX-42,10297.0,122010.0,2026
mg,Zs,2026,10290000.0,11545.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBX-75,10297.0,115450.0,2026
mg,Zs,2026,10490000.0,7674.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBZ-32,10497.0,76740.0,2026
mg,Zs,2026,10490000.0,9839.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRBZ-38,10497.0,98390.0,2026
jaecoo,5,2026,11690000.0,10776.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRCJ-23,11697.0,107760.0,2026
jaecoo,5,2026,11990000.0,8714.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRCK-82,11997.0,87140.0,2026
mg,Zs,2026,10290000.0,14013.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRDC-91,10297.0,140130.0,2026
jaecoo,5,2026,11990000.0,9563.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRFD-55,11997.0,95630.0,2026
jaecoo,5,2026,11690000.0,13438.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRFD-69,11697.0,134380.0,2026
jaecoo,5,2026,11490000.0,15616.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRFD-74,11497.0,156160.0,2026
peugeot,3008,2026,17990000.0,6609.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VRTP-69,17997.0,66090.0,2026
mg,Zs,2026,10190000.0,3866.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VSSS-99,10197.0,38660.0,2026
toyota,Rav4,2026,24990000.0,1541.0,bencina,santiago,https://www.brunofritsch.cl/autos-usados/VTGX-40,24997.0,15410.0,2026
mitsubishi,L200,2021,20990000.0,158937.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/GYKR-43_DIFOR,20997.0,1589370.0,2021
land-rover,Range Rover,2016,24990000.0,96213.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/HLPY-94_DIFOR,24997.0,962130.0,2016
ford,Ranger,2016,11990000.0,115400.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/HPDH-88_DIFOR,11997.0,1154000.0,2016
suzuki,Vitara,2016,8990000.0,118000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/HSRH-38_DIFOR,89900000.0,1180000.0,2016
ford,Explorer,2017,16490000.0,125400.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/HZYF-88_DIFOR,16497.0,1254000.0,2017
honda,Cr-v,2017,10490000.0,124000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/HZYW-66_DIFOR,10497.0,1240000.0,2017
bmw,318 I,2017,10990000.0,120000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JCFJ-57_DIFOR,10997.0,1200000.0,2017
jaguar,F-pace,2017,23990000.0,28637.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JCFS-91_DIFOR,23997.0,286370.0,2017
nissan,Pathfinder,2016,8990000.0,102000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JCXL-80_DIFOR,89900000.0,1020000.0,2016
porsche,Macan,2017,24990000.0,86184.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JGLP-48_DIFOR,24997.0,861840.0,2017
ford,Edge,2017,10990000.0,123380.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JHGW-56_DIFOR,10997.0,1233800.0,2017
chery,Tiggo,2017,7490000.0,32891.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JHHY-83_DIFOR,74900000.0,328910.0,2017
ford,Explorer,2017,15990000.0,103857.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JHKJ-54_DIFOR,15997.0,1038570.0,2017
renault,Clio,2017,7490000.0,120000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JJBC-45_DIFOR,74900000.0,1200000.0,2017
honda,Pilot,2017,13990000.0,154500.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JKBH-59_DIFOR,13997.0,1545000.0,2017
jeep,Renegade,2017,8990000.0,126265.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JKJF-90_DIFOR,89900000.0,1262650.0,2017
ford,F-150,2017,17990000.0,139985.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JRFW-40_DIFOR,17997.0,1399850.0,2017
haval,H6,2017,7490000.0,98330.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JVCB-38_DIFOR,74900000.0,983300.0,2017
ford,Ecosport,2018,6990000.0,116235.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JXKJ-10_DIFOR,69900000.0,1162350.0,2018
ford,Ranger,2018,12490000.0,147802.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/JYDK-10_DIFOR,12497.0,1478020.0,2018
ford,Edge,2018,12890000.0,112000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/JYWP-97_DIFOR,12897.0,1120000.0,2018
volkswagen,Amarok,2018,12990000.0,131750.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/KHCX-79_DIFOR,12997.0,1317500.0,2018
ford,F-150,2018,25990000.0,61490.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KHPZ-72_DIFOR,25997.0,614900.0,2018
haval,H7,2018,8490000.0,90470.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KKRG-39_DIFOR,84900000.0,904700.0,2018
chevrolet,Silverado,2018,20990000.0,124020.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KLCG-42_DIFOR,20997.0,1240200.0,2018
nissan,Navara,2019,10990000.0,132921.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KRJT-86_DIFOR,10997.0,1329210.0,2019
peugeot,3008,2018,11290000.0,95314.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/KRWX-71_DIFOR,11297.0,953140.0,2018
ford,Edge,2018,13490000.0,55613.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KSDL-46_DIFOR,13497.0,556130.0,2018
chevrolet,Colorado,2019,18990000.0,98083.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/KVPT-63_DIFOR,18997.0,980830.0,2019
changan,Cx70,2019,6990000.0,87600.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KVZD-93_DIFOR,69900000.0,876000.0,2019
honda,Cr-v,2019,17990000.0,87892.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KWPH-16_DIFOR,17997.0,878920.0,2019
volkswagen,Tiguan,2019,12790000.0,118860.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KXWC-95_DIFOR,12797.0,1188600.0,2019
toyota,Fortuner,2019,22490000.0,92414.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KXXB-58_DIFOR,22497.0,924140.0,2019
volkswagen,Amarok,2019,19490000.0,89513.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/KZBY-87_DIFOR,19497.0,895130.0,2019
renault,Symbol,2019,5490000.0,139000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KZCV-69_DIFOR,54900000.0,1390000.0,2019
toyota,Yaris,2019,8990000.0,88954.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KZFZ-85_DIFOR,89900000.0,889540.0,2019
suzuki,Swift,2019,7990000.0,71500.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/KZTP-79_DIFOR,79900000.0,715000.0,2019
citroen,C3,2019,8590000.0,128976.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LBLV-23_DIFOR,85900000.0,1289760.0,2019
volkswagen,Virtus,2019,9590000.0,77547.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LBWB-47_DIFOR,95900000.0,775470.0,2019
audi,Q5,2019,19990000.0,87600.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LBZF-56_DIFOR,19997.0,876000.0,2019
peugeot,2008,2019,7990000.0,110981.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LCPF-12_DIFOR,79900000.0,1109810.0,2019
ford,Escape,2019,16490000.0,97829.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LCWV-84_DIFOR,16497.0,978290.0,2019
ford,Explorer,2019,15590000.0,146922.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LDKK-97_DIFOR,15597.0,1469220.0,2019
ford,Ecosport,2019,7490000.0,80895.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LFFJ-95_DIFOR,74900000.0,808950.0,2019
ford,Ranger,2019,22490000.0,89432.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LFKW-56_DIFOR,22497.0,894320.0,2019
mitsubishi,Outlander,2019,11990000.0,112494.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LFLC-35_DIFOR,11997.0,1124940.0,2019
mazda,Cx-5,2019,17490000.0,99573.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LFTG-31_DIFOR,17497.0,995730.0,2019
ford,Edge,2019,12490000.0,135755.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LFXJ-88_DIFOR,12497.0,1357550.0,2019
volkswagen,Virtus,2019,9990000.0,67000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LGDH-36_DIFOR,99900000.0,670000.0,2019
kia,Rio 4,2019,7990000.0,116407.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LGJZ-34_DIFOR,79900000.0,1164070.0,2019
chevrolet,Captiva,2019,9990000.0,120163.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LHFY-87_DIFOR,99900000.0,1201630.0,2019
nissan,Versa,2019,7990000.0,105729.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LHXP-47_DIFOR,79900000.0,1057290.0,2019
nissan,X-trail,2019,10990000.0,120292.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LKCF-92_DIFOR,10997.0,1202920.0,2019
haval,H2,2019,7690000.0,77000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LKFK-46_DIFOR,76900000.0,770000.0,2019
peugeot,5008,2019,13990000.0,103614.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LKFV-37_DIFOR,13997.0,1036140.0,2019
land-rover,Discovery Sport,2020,16490000.0,92266.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LRHG-50_DIFOR,16497.0,922660.0,2020
ford,Explorer,2020,17490000.0,94002.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LSCX-91_DIFOR,17497.0,940020.0,2020
mg,3,2020,6990000.0,30414.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LSTP-16_DIFOR,69900000.0,304140.0,2020
audi,Q2,2020,17990000.0,63000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LTWJ-16_DIFOR,17997.0,630000.0,2020
peugeot,2008,2020,9990000.0,87000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LWPS-58_DIFOR,99900000.0,870000.0,2020
ford,Explorer,2020,18490000.0,68652.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LWRP-12_DIFOR,18497.0,686520.0,2020
maxus,T60,2020,10990000.0,20000.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LXJR-77_DIFOR,10997.0,200000.0,2020
ford,Territory,2021,11990000.0,30028.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LXLB-99_DIFOR,11997.0,300280.0,2021
volkswagen,Tiguan,2021,13990000.0,131051.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LXZG-22_DIFOR,13997.0,1310510.0,2021
ssangyong,Rexton,2020,13990000.0,155604.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LYCB-61_DIFOR,13997.0,1556040.0,2020
ford,Escape,2020,13490000.0,115980.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LYYG-88_DIFOR,13497.0,1159800.0,2020
nissan,Kicks,2020,10990000.0,59589.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LYZL-97_DIFOR,10997.0,595890.0,2020
peugeot,508,2020,15490000.0,118927.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/LYZS-77_DIFOR,15497.0,1189270.0,2020
chevrolet,Traverse,2019,17990000.0,118750.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LYZV-34_DIFOR,17997.0,1187500.0,2019
ford,Raptor,2020,44990000.0,109200.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LZDL-44_DIFOR,44997.0,1092000.0,2020
nissan,X-trail,2020,13990000.0,91855.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/LZKL-74_DIFOR,13997.0,918550.0,2020
mg,Rx5,2020,8990000.0,88265.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PBCY-27_DIFOR,89900000.0,882650.0,2020
ford,Territory,2021,11990000.0,72200.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PBHY-66_DIFOR,11997.0,722000.0,2021
chevrolet,Blazer,2021,20990000.0,124000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PBJC-99_DIFOR,20997.0,1240000.0,2021
nissan,Qashqai,2021,12690000.0,97000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PCLV-60_DIFOR,12697.0,970000.0,2021
ford,F-150,2021,27990000.0,136000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PDKS-89_DIFOR,27997.0,1360000.0,2021
nissan,X-trail,2020,12490000.0,55000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PFBX-13_DIFOR,12497.0,550000.0,2020
ford,F-150,2021,25990000.0,149820.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PFJJ-86_DIFOR,25997.0,1498200.0,2021
chevrolet,Spark Gt,2021,7490000.0,54000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PHCY-74_DIFOR,74900000.0,540000.0,2021
audi,A3,2021,18990000.0,42392.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PHRT-40_DIFOR,18997.0,423920.0,2021
kia,Sportage,2021,14990000.0,90389.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PJZS-19_DIFOR,14997.0,903890.0,2021
chery,Tiggo 8,2021,10990000.0,102434.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PJZX-89_DIFOR,10997.0,1024340.0,2021
opel,Grandland X,2021,8990000.0,107000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PKDH-70_DIFOR,89900000.0,1070000.0,2021
nissan,Versa,2021,7590000.0,114066.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PKLF-45_DIFOR,75900000.0,1140660.0,2021
chevrolet,Spark Sedan,2021,6490000.0,99000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PKLW-23_DIFOR,64900000.0,990000.0,2021
ford,F-150,2021,27990000.0,130035.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PKXZ-99_DIFOR,27997.0,1300350.0,2021
ford,Escape,2021,16990000.0,96000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PPBV-54_DIFOR,16997.0,960000.0,2021
peugeot,2008,2021,11990000.0,55177.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PPHC-29_DIFOR,11997.0,551770.0,2021
nissan,Kicks,2021,12990000.0,69608.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PPKG-58_DIFOR,12997.0,696080.0,2021
peugeot,5008,2021,15990000.0,115889.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/PPYL-96_DIFOR,15997.0,1158890.0,2021
chevrolet,Groove,2021,8990000.0,90500.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PRDF-34_DIFOR,89900000.0,905000.0,2021
mg,Zs,2021,7990000.0,76000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PRDT-45_DIFOR,79900000.0,760000.0,2021
ds,Ds3,2021,10990000.0,120000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PSHB-17_DIFOR,10997.0,1200000.0,2021
chevrolet,Tracker,2021,11990000.0,64027.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PSJK-48_DIFOR,11997.0,640270.0,2021
mg,Zs,2021,8390000.0,69700.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PXTY-28_DIFOR,83900000.0,697000.0,2021
nissan,Versa,2021,9990000.0,106000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PYZG-25_DIFOR,99900000.0,1060000.0,2021
volkswagen,Amarok,2021,23990000.0,98631.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/PZCP-19_DIFOR,23997.0,986310.0,2021
nissan,X-trail,2021,12490000.0,92564.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PZVF-18_DIFOR,12497.0,925640.0,2021
chevrolet,Captiva,2022,10690000.0,84000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/PZYK-13_DIFOR,10697.0,840000.0,2022
chery,Tiggo 2,2021,6990000.0,41242.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RBXJ-88_DIFOR,69900000.0,412420.0,2021
audi,A5,2021,28990000.0,78033.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RCLW-11_DIFOR,28997.0,780330.0,2021
hyundai,Verna,2021,8990000.0,66280.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RCYJ-59_DIFOR,89900000.0,662800.0,2021
mg,6,2021,7990000.0,51819.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RDSP-67_DIFOR,79900000.0,518190.0,2021
chery,Tiggo 2,2022,8990000.0,63006.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RDYD-66_DIFOR,89900000.0,630060.0,2022
ford,Ranger,2022,20990000.0,100213.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/RDYG-70_DIFOR,20997.0,1002130.0,2022
mitsubishi,Montero Sport,2022,24990000.0,108647.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/RFSC-81_DIFOR,24997.0,1086470.0,2022
ford,Territory,2021,11490000.0,52195.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RFWC-58_DIFOR,11497.0,521950.0,2021
citroen,C4,2022,14980000.0,61215.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RGHR-39_DIFOR,14987.0,612150.0,2022
mitsubishi,Outlander,2022,14990000.0,36647.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RHCP-84_DIFOR,14997.0,366470.0,2022
ford,Territory,2022,12990000.0,69000.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RHRS-81_DIFOR,12997.0,690000.0,2022
ford,Territory,2022,12490000.0,89009.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RHRT-58_DIFOR,12497.0,890090.0,2022
nissan,Navara,2022,13990000.0,78676.0,diesel,santiago,https://www.difor.cl/autos-usados-chile/RJFB-92_DIFOR,13997.0,786760.0,2022
dfsk,560,2022,6690000.0,78966.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RJTG-91_DIFOR,66900000.0,789660.0,2022
volkswagen,Taos,2022,16990000.0,94981.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RKFH-28_DIFOR,16997.0,949810.0,2022
gac,Gs3,2022,7990000.0,90077.0,bencina,santiago,https://www.difor.cl/autos-usados-chile/RLWW-61_DIFOR,79900000.0,900770.0,2022
